method,membership,doc_id,score
loss,member,https://www.mondaq.com:443/unitedstates/privacy-protection/1417062/new-jersey-becomes-the-latest-state-to-enact-a-comprehensive-data-privacy-law,0.9156144368446479
loss,member,https://www.standard.net.au/story/8503133/push-for-port-of-portland-upgrade-for-offshore-wind-farms/,1.7132477636994987
loss,member,https://womenlovetech.com/the-apple-mac-turns-40/,1.9543295530866749
loss,member,https://www.thedailystar.net/news/bangladesh/armed-forces/news/ashrafuzzaman-siddiqui-new-bgb-dg-3532211,1.0497073491414388
loss,member,https://oakvillenews.org/news/halton-police-use-drone-locate-person/,1.7351042986948253
loss,member,https://www.wuwf.org/2024-01-30/the-peculiar-origins-of-the-second-amendment-defense,0.34399510455387894
loss,member,https://www.delawarepublic.org/2024-01-30/exploration-team-may-have-spotted-amelia-earharts-long-lost-plane-in-the-pacific,0.3101198464921377
loss,member,https://www.cknnigeria.com/2024/01/repent-or-die-wike-warns-abuja.html,2.087872545740122
loss,member,https://www.safetylit.org/citations/index.php?fuseaction=citations.viewdetails&citationIds%5B%5D=citjournalarticle_782519_23,1.3639043160847255
loss,member,https://www.kunc.org/2024-01-30/emily-nagoski-wrote-a-guide-on-finding-lasting-intimacy-and-helped-her-own-marriage,0.35548651362039957
loss,member,https://www.pedestrian.tv/news/opioid-mdma-three-hospitalised-sydney/,1.7771382159656948
loss,member,https://www.einpresswire.com/article/684643970/redding-eye-doctors-discuss-7-things-to-know-before-getting-cataract-surgery,0.9962159855799242
loss,member,https://www.krtv.com/massive-fire-at-texas-chicken-farm-will-take-days-to-put-out,0.0834417091067142
loss,member,https://menafn.com/1107785248/Prix-De-Lausanne-Features-87-Dancers-One-Swiss,1.153167558607654
loss,member,https://news.rediff.com/commentary/2024/jan/30/khichdi-scam-ed-questions-sanjay-rauts-brother/cac7d1dec7ddc60f906380bae7d1be5b,0.8473982047411351
loss,member,https://www.wvia.org/2024-01-30/can-you-be-too-nice-at-work,0.21693005310861688
loss,member,https://www.daytondailynews.com/nation-world/shock-grief-and-mourning-for-3-georgia-based-us-soldiers-killed-in-middle-east-drone-strike/Q2CEBBSM7VCR7GZVGCYWTUESXM/,0.11512680122074688
loss,member,https://www.foxnews.com/media/harvard-chief-dei-officer-accused-40-counts-plagiarism-including-plagiarizing-husband,1.6667792022017625
loss,member,https://www.wtvr.com/arizona-national-guard-members-among-the-injured-in-jordan-attack,0.09810603275233976
loss,member,https://timesofindia.indiatimes.com/gadgets-news/6-ai-powered-gmail-features-that-save-your-time-a-guide-to-use-them/articleshow/107264826.cms,1.6840431910779508
loss,member,https://www.brecorder.com/news/40286342/extraterritorial-assassinations,2.081249455801585
loss,member,https://standard.gm/meet-sarjo-baldeh-gambias-young-female-photographer-making-headlines-in-afcon-2023-in-ivory-coast/,1.8453476242456124
loss,member,https://windsor.ctvnews.ca/man-pushes-elderly-woman-to-the-ground-and-steals-her-car-ckps-1.6748059,0.3453706573894006
