method,membership,doc_id,score
loss,member,https://nj1015.com/jobs-in-nj-erase-pandemic-losses-but-heres-how-economy-changed/,2.0487959781262637
loss,member,https://nj1015.com/nj-man-diagnosed-with-als-honors-nj-police-officer/,3.124687413976229
loss,member,https://nj1015.com/bill-would-ban-liv-golf-from-new-jersey/,2.2702562590048876
loss,member,https://nj1015.com/paterson-nj-fire-trucks-collide-responding-to-blaze-8-injured/,2.190163565490969
loss,member,https://nj1015.com/nj-child-care-centers-getting-a-big-financial-boost/,2.348129467833712
loss,member,https://nj1015.com/clouded-nj-pinelands-its-a-fire-its-a-storm-its-pollen/,2.830811165575777
loss,member,https://nj1015.com/mask-confusion-in-nj-where-you-need-and-dont-need-one-now/,2.4166672323859393
loss,member,https://nj1015.com/real-mexican-food-fans-will-celebrate-this-new-nj-spot/,2.621476037894273
loss,member,https://nj1015.com/score-free-pizza-at-the-opening-of-this-new-jersey-city-nj-pizzeria/,2.756849160059106
loss,member,https://nj1015.com/dogs-for-veterans-is-looking-for-volunteers-in-nj/,2.3743882408936363
loss,member,https://nj1015.com/single-doses-of-narcan-no-longer-enough-to-revive-overdose-victims-in-nj/,2.272554831567126
loss,member,https://nj1015.com/governors-idea-for-free-nj-parks-brings-traffic-woes-to-shore/,2.6653427290903973
loss,member,https://nj1015.com/nj-is-one-year-away-from-the-return-of-its-largest-music-festival/,2.5804517158384375
loss,member,https://nj1015.com/six-tornadoes-one-day-the-nj-tornado-outbreak-of-july-29-2021/,2.912925575134125
loss,member,https://nj1015.com/beloved-new-jersey-mexican-restaurant-closes/,2.4680686428049508
loss,member,https://nj1015.com/this-south-bound-brook-nj-deli-will-be-on-diners-drive-ins-and-dives/,2.7179434419173547
loss,member,https://nj1015.com/a-shining-light-friends-remember-point-pleasant-teen-struck-by-nj-transit-train/,1.9866528058311845
loss,member,https://nj1015.com/teen-charged-with-arson-at-2-bergen-county-nj-schools/,1.925237444350979
loss,member,https://nj1015.com/driving-in-nj-please-be-courteous-and-turn-the-high-beams-off-opinion/,2.845681090403818
loss,member,https://nj1015.com/bookstores-one-retail-business-actually-having-a-rebirth-in-nj/,2.930496305143789
loss,member,https://nj1015.com/iranian-hackers-targeted-nj-town-business-in-international-ransomware-attacks-prosecutors-say/,2.122214880517618
loss,member,https://nj1015.com/a-time-in-nj-when-you-could-visit-a-huge-celebrity-at-home/,2.8335322206093387
loss,member,https://nj1015.com/nj-woman-charged-over-dead-baby-and-it-never-has-to-be-this-way/,2.799505844206184
loss,member,https://nj1015.com/the-nj-wind-port-plan-moves-ahead-how-soon-does-it-start/,2.2830081105849214
loss,member,https://nj1015.com/is-your-nj-workplace-dysfunctional-your-boss-could-be-the-reason/,2.797445539903469
loss,member,https://nj1015.com/are-atv-joyriders-causing-problems-in-your-nj-town/,2.3453938609004417
loss,member,https://nj1015.com/the-fat-amy-new-jersey-restaurant-has-taco-thats-4-pounds/,2.844695074887249
loss,member,https://nj1015.com/these-are-the-top-burger-chains-in-nj/,2.586844614936242
loss,member,https://nj1015.com/nj-beach-weather-and-waves-jersey-shore-report-for-thu-714/,1.771680368701592
loss,member,https://nj1015.com/amtrak-acela-cuts-hourlong-nj-rush-hour-car-trip-to-mere-minutes/,2.676623829399696
loss,member,https://nj1015.com/get-your-tickets-bruce-springsteen-and-the-e-street-band-will-perform-in-nj/,1.8048823986237865
loss,member,https://nj1015.com/take-a-look-man-in-nj-caught-on-camera-allegedly-stealing-a-camera/,2.605510737865823
loss,member,https://nj1015.com/wan-to-sleep-with-giraffes-in-nj-six-flags-safari-accepting-overnight-reservations/,2.6821721622201617
