method,membership,doc_id,score
loss,member,https://www.technicianonline.com/sports/hurricanes-defend-home-ice-take-3-2-series-lead-over-bruins/article_ccb9da48-d0d3-11ec-a448-e76ae97b3916.html,2.2908018494609217
loss,member,https://www.technicianonline.com/sports/icepack-hockey-season-preview-lots-of-change-same-winning-culture/article_bdbe6b0c-2e58-11ed-aa6b-77fc588383b1.html,2.6489982799861838
loss,member,https://www.technicianonline.com/sports/column-nc-state-football-s-conference-future-without-the-acc/article_b79ba268-0625-11ed-b743-072bb8934660.html,2.6259967497881886
loss,member,https://www.technicianonline.com/culture/elvis-butler-crowned-king/article_6dc67a74-f643-11ec-a669-df35006e4ee2.html,2.6501866799640172
loss,member,https://www.technicianonline.com/sports/nc-state-baseball-smoked-by-virginia-tech-21-10-in-series-opener/article_e9eed484-b7b4-11ec-bddb-3f91567e4845.html,1.6729296601591133
loss,member,https://www.technicianonline.com/culture/ali-drucker-s-latest-book-empowers-college-aged-women-by-combating-stigma-around-sex/article_ab072036-3483-11ed-a8f8-5f601dd2ce29.html,2.6174612474756547
loss,member,https://www.technicianonline.com/culture/north-carolina-museum-of-art-hosts-valuable-college-programs/article_1886de88-ba01-11ec-8cb2-1b1dfebb2649.html,2.3565831086197604
loss,member,https://www.technicianonline.com/sports/the-walk-off-wolfpack-fielding-errors-and-more-baseball-takeaways/article_fcfae456-bf79-11ec-b2e4-530a6dd61ad8.html,2.321259928336483
loss,member,https://www.technicianonline.com/news/chancellor-woodson-highest-paid-in-nation-in-2021-donated-1-5-million-to-nc-state/article_5ead9ee4-33c6-11ed-bfaf-138b13ebdb5e.html,2.4836251546528154
loss,member,https://www.technicianonline.com/sports/wolfpack-offense-thrives-in-blowout-win-against-charleston-southern/article_6b09df42-32fc-11ed-9f64-5720a161fa0c.html,2.387421844469775
loss,member,https://www.technicianonline.com/sports/durden-looks-to-replicate-2021-success-after-life-changing-transfer-to-nc-state/article_75b58f0e-28e8-11ed-983e-0bba04d3cc3b.html,2.167999961626219
loss,member,https://www.technicianonline.com/sports/carter-finley-stadium-to-receive-improvements-after-5-million-donation-from-townebank/article_b20ae838-fd77-11ec-b6c0-afac5d5f0b44.html,2.578836265778405
loss,member,https://www.technicianonline.com/sports/canes-clipped-by-islanders-in-stunning-2-1-loss/article_08d55192-b7b6-11ec-a868-bf2baf65a1d5.html,2.171399175549579
loss,member,https://www.technicianonline.com/sports/nc-state-women-s-soccer-ties-no-11-georgetown-2-2-in-heated-match/article_fda7af44-2746-11ed-b9b7-172e595d9595.html,2.2256458184497387
loss,member,https://www.technicianonline.com/opinion/opinion-north-carolina-s-legislature-is-failing-its-educators/article_8a1076b4-28d2-11ed-9a17-efda69197523.html,2.976408548133145
loss,member,https://www.technicianonline.com/culture/hispanic-latinx-heritage-month-tunes-to-celebrate/article_78702150-33ce-11ed-9b10-83bac44a5544.html,2.8225222835280017
loss,member,https://www.technicianonline.com/sports/nc-state-softball-comes-back-to-beat-louisville-7-5-for-patrick-swift-s-100th/article_ce4837e6-b225-11ec-9739-43967be92fb6.html,1.965534903367992
loss,member,https://www.technicianonline.com/opinion/letter-from-the-ex-editor-turn-it-into-love-be-thankful-for-what-you-ve/article_698ae3f6-bf8d-11ec-ba9a-3bdae365f25e.html,3.0081702645543906
loss,member,https://www.technicianonline.com/sports/wolfpack-track-and-field-racks-up-plethora-of-personal-bests-at-duke-invitational/article_0a287e12-b850-11ec-8b48-57c0a4f157d2.html,2.319714229190616
loss,member,https://www.technicianonline.com/sports/hurricanes-close-out-postseason-with-6-2-loss-against-rangers-in-game-seven/article_782458cc-e092-11ec-a4d1-9fd1ad79e635.html,2.367575836334432
loss,member,https://www.technicianonline.com/sports/hurricanes-scrape-out-overtime-win-against-rangers-in-game-one-of-series/article_596eaac8-d71d-11ec-8d99-3bf9c75f5755.html,2.3651707856243775
loss,member,https://www.technicianonline.com/news/nc-state-s-solar-car-team-breaks-speed-record/article_44dcc800-0bb7-11ed-b2ff-ef00332e2762.html,2.6382172915885373
loss,member,https://www.technicianonline.com/sports/nc-state-women-s-soccer-stifled-by-harvard-in-first-loss-of-season/article_bdf12d40-2c90-11ed-b9f8-a311607da078.html,2.2853820338008495
loss,member,https://www.technicianonline.com/opinion/wellness-wednesdays-chasing-z-s-better-sleep-hygiene/article_c4e0f908-bb7c-11ec-b0e9-eff96d382e59.html,2.659537596010775
loss,member,https://www.technicianonline.com/sports/no-3-nc-state-womens-tennis-sweeps-clemson-in-second-round-of-acc-championship/article_63c66704-c1c9-11ec-8d82-2ba1b0c72ac2.html,2.4206074894350165
loss,member,https://www.technicianonline.com/sports/wolfpack-men-s-golf-ties-for-second-at-stitch-invitational/article_8f7cf81a-b849-11ec-a914-17a78ae1ab8f.html,2.4676022782986857
loss,member,https://www.technicianonline.com/culture/lizzo-plays-it-safe-with-new-album-special/article_7af7b958-118f-11ed-ba23-ab4debd9e359.html,2.40410379638082
loss,member,https://www.technicianonline.com/opinion/opinion-while-tuition-costs-spiral-out-of-control-unc-schools-ahead-of-curve/article_2bbe6aae-2f0c-11ed-aa38-77fc08d7ae89.html,3.017994483524567
loss,member,https://www.technicianonline.com/culture/semester-school-supplies-to-have-on-hand/article_4319d4c4-219f-11ed-a5b7-2337c5fef3f4.html,2.7096449238280425
loss,member,https://www.technicianonline.com/sports/strong-pitching-balanced-hitting-helps-pack-baseball-salvage-series-at-virginia-tech/article_62e49b4e-b918-11ec-8114-b70f2477b4fc.html,2.0860314765122694
loss,member,https://www.technicianonline.com/sports/no-18-nc-state-football-wipes-deck-with-charleston-southern-in-home-opener/article_b8c82eb6-315b-11ed-914a-67cb9b6b5832.html,2.132258011039593
loss,member,https://www.technicianonline.com/sports/canes-beat-islanders-5-2-despite-injury-to-raanta-in-net/article_a971ff2a-c412-11ec-ab7c-63c826494f57.html,1.9160272743284785
loss,member,https://www.technicianonline.com/opinion/opinion-when-it-comes-to-friendships-quality-beats-out-quantity/article_43085bd8-c045-11ec-9ca3-dbb8c8f22f50.html,2.4025163143927495
loss,member,https://www.technicianonline.com/news/first-spotted-lanternfly-an-invasive-species-identified-in-north-carolina/article_9ba70b60-219b-11ed-921c-5f914a3d1883.html,2.317693421976247
loss,member,https://www.technicianonline.com/opinion/opinion-just-because-you-paid-off-your-student-debt-doesn-t-mean-all-students-can/article_9cad4612-2e59-11ed-a5fb-17ef1d4aab57.html,2.898751924596171
loss,member,https://www.technicianonline.com/opinion/opinion-academics-are-important-but-don-t-forget-about-emotional-intelligence/article_e7a1719c-27f7-11ed-8f5f-2b73d2b32950.html,2.618409377413745
loss,member,https://www.technicianonline.com/culture/windhover-encourages-self-expression-in-vol-56-release/article_f29b1be0-c445-11ec-b90c-93b1ee63d548.html,2.7831188815948873
loss,member,https://www.technicianonline.com/sports/katelyn-tuohy-hitting-great-strides-in-second-year-at-nc-state/article_34f75b3c-b552-11ec-89ac-6732be3a60c8.html,2.2785146469958613
loss,member,https://www.technicianonline.com/sports/nc-state-men-s-soccer-wallops-royals-in-6-0-exhibition/article_9742ed82-1c41-11ed-841b-23caee5e7dff.html,2.4585852304488807
loss,member,https://www.technicianonline.com/sports/nc-state-baseball-kicks-off-acc-championship-with-11-8-win-over-wake-forest/article_0aebf0a2-dbbb-11ec-a845-e7b2576a06fd.html,2.056117121877453
loss,member,https://www.technicianonline.com/sports/pack-baseball-back-in-rankings-following-big-series-win-at-clemson/article_8cb7cd66-b471-11ec-90ca-0bde7aa5fab2.html,2.426328366659043
loss,member,https://www.technicianonline.com/sports/reloaded-nc-state-women-s-soccer-sets-sights-on-postseason-amidst-tough-2022-schedule/article_c75f71b8-16b3-11ed-889f-7b38d163209e.html,2.4165889040008377
loss,member,https://www.technicianonline.com/sports/women-s-golf-fails-to-qualify-for-ncaa-championship-at-stillwater-regional/article_b0ae20bc-d177-11ec-9d15-133f9227b0de.html,2.43729215831964
loss,member,https://www.technicianonline.com/sports/what-the-newest-nc-state-basketball-recruits-bring-to-their-programs/article_3c9be016-c04b-11ec-adcd-cbf5060f00b8.html,2.4886115386364795
loss,member,https://www.technicianonline.com/sports/mlb-pack-pros-rod-n-breaks-franchise-record-turner-continues-success/article_ec71de20-3222-11ed-a8bd-ff0915fa59db.html,2.347307441308136
loss,member,https://www.technicianonline.com/sports/canes-choke-in-boston-bruins-tie-series-3-3-force-game-7/article_8d7aa7ec-d266-11ec-9431-fb700ce4a93c.html,2.347913883202292
loss,member,https://www.technicianonline.com/opinion/opinion-work-school-balance-is-difficult-but-not-impossible/article_33ae2a32-062c-11ed-8278-f3c5078bb28e.html,2.746466792897509
loss,member,https://www.technicianonline.com/culture/large-and-in-charge-the-band-camino-brings-much-needed-energy-to-raleigh/article_71ea5ace-c445-11ec-b868-87875c69b443.html,2.72923302120973
loss,member,https://www.technicianonline.com/culture/gym-taco-brings-fresh-flavorful-and-fiery-tastes-to-hillsborough-street/article_e32bf17c-e545-11ec-9ca7-b7f9080417b8.html,2.815670173224503
loss,member,https://www.technicianonline.com/opinion/opinion-nc-state-must-take-part-in-the-fight-for-bodily-autonomy/article_6410bd8a-0ba3-11ed-95be-535cc8034c38.html,2.6480919696838154
loss,member,https://www.technicianonline.com/culture/centennial-piano-brings-music-joy-community-to-campus/article_4a6ac656-b544-11ec-a5cf-2b69ab7a522a.html,2.699290080320479
loss,member,https://www.technicianonline.com/sports/way-too-early-roster-breakdown-potential-solutions-for-nc-state-men-s-basketball/article_bc3f2a54-bac8-11ec-8126-131e87d6def7.html,2.5202400930576023
